;Estação Centro Av Contorno - Belo Horizonte - Regap;;;;;;;;;;;
Data e Hora;PM10;NO2;O3;SO2;PM 2,5;CO;Tº;DV;PP;VV;RS;UR
;µg/m3;µg/m3;µg/m3;µg/m3;µg/m3;PPM;ºc;º;mm;m/s;W/m2;%
30/09/2019 00:30;;0,29;5,09;;;0,28;20,99;119,49;0;2,47;3,25;77,29
30/09/2019 01:30;;0,25;5,24;;;0,35;20,72;127,07;0;2,08;2,2;77,62
30/09/2019 02:30;24,84;0,36;5,03;;13;0,39;20,44;119,3;0;1,83;1,81;78,64
30/09/2019 03:30;20,59;0,26;5,03;;9;0,41;20,36;112,05;0;2,11;3,92;79,17
30/09/2019 04:30;12,02;0,31;4,95;;6;0,36;20,5;118,69;0;2,1;4,59;78,76
30/09/2019 05:30;;1,03;13,24;;;0,47;20,33;129,5;0;1,9;7,69;78,52
30/09/2019 06:30;;6,91;28,01;;;0,46;21,05;118,88;0;2;102,24;74,72
30/09/2019 07:30;;9,97;45,27;;;0,57;23,3;118,42;0;2,87;316,48;65,18
30/09/2019 08:30;7,71;5,13;34,7;;7;0,38;24,47;123,06;0;2,86;462,14;61,32
30/09/2019 09:30;22,19;4,3;26,95;;3;0,43;26,07;120,88;0;2,62;685,25;55,92
30/09/2019 10:30;11,88;3,33;30,09;;3;0,4;26,78;122,9;0;2,07;564,65;53,78
30/09/2019 11:30;11,11;5,61;41,51;;7;0,5;28,35;121,37;0;1,8;779,64;49,14
30/09/2019 12:30;16,39;8,18;55,5;;8;0,5;30,28;343,33;0;1,19;906,52;42,13
30/09/2019 13:30;14,42;11,86;64,37;;9;0,55;30,83;311,91;0;1,3;561,82;37,49
30/09/2019 14:30;44,16;15,6;63,35;;10;0,59;30,96;224,81;0;1,1;531,87;35,4
30/09/2019 15:30;46,51;22,48;60,43;;11;0,58;31,55;294,5;0;1,49;368,59;31,73
30/09/2019 16:30;33,07;11,84;80,09;;8;0,39;30,92;72,38;0;1,02;167,16;31,2
30/09/2019 17:30;33,37;16,09;62,77;;5;0,53;28,79;134,15;0;2,87;25,18;44,68
30/09/2019 18:30;45,89;14,99;29,28;;4;0,52;26,78;128,06;0;2,38;0,98;52,62
30/09/2019 19:30;29,24;8,76;37,56;;6;0,44;25,67;126,59;0;2,31;1,3;56,09
30/09/2019 20:30;34,71;4,15;29,5;;7;0,38;24,98;127,97;0;2,42;1,42;57,62
30/09/2019 21:30;31,62;3,78;22,8;;7;0,35;24,55;130,69;0;2,3;1,44;56,99
30/09/2019 22:30;16,93;1,56;18,45;;6;0,29;24,06;121,95;0;2,34;1,24;57,56
30/09/2019 23:30;;1,73;15,27;;;0,29;23,45;123,08;0;2,49;1,55;59,68
01/10/2019 00:30;;0,55;6,61;;;0,23;23,14;129,84;0;2,62;1,71;61,74
01/10/2019 01:30;4,58;0,74;6,27;;3;0,2;22,52;122,49;0;2,27;1,58;65,42
01/10/2019 02:30;18,78;0,32;5,98;;6;0,3;21,81;124,24;0;2,99;2,4;69,01
01/10/2019 03:30;23,18;0,25;5,77;;5;0,31;21,25;130,06;0;3,2;2,25;71,61
01/10/2019 04:30;12,44;0,24;5,32;;6;0,36;20,66;126,61;0;2,52;1,86;73,71
01/10/2019 05:30;6,93;2,02;11,54;;6;0,32;20,12;116,66;0;2,14;7,18;75,83
01/10/2019 06:30;;6;24,69;;;0,45;20,7;118,88;0;2,44;106,25;73,83
01/10/2019 07:30;13,75;9,07;37,86;;7;0,6;22,86;119,2;0;3,37;343,09;65,23
01/10/2019 08:30;31,51;6,35;33,64;;5;0,41;24,56;123,18;0;3,79;568,05;56,81
01/10/2019 09:30;42,79;5,41;28,3;;5;0,4;25,93;112,77;0;3,72;819,24;50,46
01/10/2019 10:30;31,46;3,21;34,34;;4;0,37;28,01;123,18;0;3,29;987,01;43,23
01/10/2019 11:30;29,71;3,39;48,97;;4;0,37;29,53;118,67;0;2,51;1050,99;37,83
01/10/2019 12:30;23,68;2,39;59,94;;5;0,39;30,73;106,53;0;1,89;1036,75;33,87
01/10/2019 13:30;27,59;3,72;64,29;;5;0,34;31,59;132,1;0;2;938,89;31,33
01/10/2019 14:30;22,09;4,07;59,38;;7;0,39;31,72;106,36;0;1,91;625,97;30,6
01/10/2019 15:30;24,9;3,43;66,46;;8;0,36;31,04;92,86;0;1,42;474,45;31,26
01/10/2019 16:30;17,31;6,41;73,38;;9;0,47;30,57;121,12;0;1,68;144,88;32,13
01/10/2019 17:30;15,44;11,94;78,47;;7;0,46;29,23;116,55;0;2,45;23,01;34,95
01/10/2019 18:30;42,48;13,9;38,93;;9;0,47;27,68;112,07;0;2,69;0,67;37,2
01/10/2019 19:30;33,91;11,88;46,26;;14;0,46;26,68;133,15;0;2,39;0,59;39,24
01/10/2019 20:30;43,66;5,4;36,97;;9;0,43;25,65;134,91;0;2,53;0,81;43,03
01/10/2019 21:30;42,94;6,94;25,64;;10;0,44;24,8;114,47;0;2,3;0,88;45,4
01/10/2019 22:30;22,12;3,81;21,07;;6;0,48;24,37;112,49;0;1,79;0,88;45,86
01/10/2019 23:30;23,25;2,21;18,93;0,06;4;0,43;24,13;130,94;0;2,43;1,13;45,6
02/10/2019 00:30;15,91;0,52;8,6;0,13;6;0,29;23,7;118,95;0;2,67;1,14;45,78
02/10/2019 01:30;27,89;0,4;8,15;0,17;5;0,32;23,03;119,4;0;2,45;1,09;48,88
02/10/2019 02:30;23,51;0,43;7,18;0,18;5;0,26;22,03;111,99;0;2,34;1,09;55,88
02/10/2019 03:30;27,32;0,62;6,22;0,13;7;0,3;20,93;117,53;0;2,64;1,33;63,05
02/10/2019 04:30;17,03;0,39;5,84;0,1;6;0,32;20,04;128,84;0;2,78;1,46;69,83
02/10/2019 05:30;27,44;1,13;14,95;0,18;10;0,25;19,48;130,69;0;2,56;6,55;73,47
02/10/2019 06:30;14,71;3,77;35,47;0,45;9;0,38;20,13;129,38;0;2,65;118,01;70,21
02/10/2019 07:30;21,71;6,92;47,63;0,69;11;0,49;22,68;119,64;0;2,75;359,23;60,1
02/10/2019 08:30;19,17;6,09;38,78;0,81;8;0,39;24,76;126,16;0;2,55;663,67;52,11
02/10/2019 09:30;33,82;4,51;30,66;0,79;5;0,37;27,32;94,63;0;1,95;882,94;44,03
02/10/2019 10:30;31,27;2,62;41,57;0,94;6;0,33;29,64;108,36;0;2;1010,23;34,06
02/10/2019 11:30;29,37;5,28;61,42;1,53;19;0,34;31,28;68,53;0;1,92;1047,85;29,3
02/10/2019 12:30;37,34;4,48;74,12;1,35;13;0,33;31,93;95,1;0;1,79;999,16;27
02/10/2019 13:30;28,16;8,98;88,96;0,93;9;0,45;32,82;354,43;0;1,94;884,61;25,46
02/10/2019 14:30;53,37;10,17;91,23;1,12;15;0,4;32,91;122,51;0;1,42;731,21;24,46
02/10/2019 15:30;49,82;8,35;95,81;0,98;15;0,47;32,49;108,01;0;1,68;486,15;24,67
02/10/2019 16:30;31,16;9,68;94,71;0,61;11;0,39;31,72;118,94;0;2,45;216,47;27,06
02/10/2019 17:30;39,43;10,27;76,41;0,44;13;0,39;29,3;117,81;0;3,59;23,25;33,68
02/10/2019 18:30;48,21;12,15;32,03;0,41;8;0,43;27,62;124,69;0;2,89;0,52;35,95
02/10/2019 19:30;51,64;8,25;42,86;0,3;6;0,36;26,39;129,03;0;2,87;0,62;38,94
02/10/2019 20:30;47,9;4,21;35,02;0,18;6;0,32;25,34;131,62;0;2,79;0,67;41,49
02/10/2019 21:30;29,79;4,54;25,42;0,12;11;;24,49;117,39;0;2,21;0,49;42,81
02/10/2019 22:30;16,4;2,78;20,45;0,15;8;0,35;23,78;100,58;0;1,5;0,53;43,89
02/10/2019 23:30;11,17;2,74;17,32;0,25;11;0,35;23,2;114,9;0;1,52;0,54;45,52
03/10/2019 00:30;29,12;0,83;7,36;0,11;9;0,29;22,81;125,23;0;1,87;0,7;46,47
03/10/2019 01:30;32,63;0,48;7,46;0,12;7;0,27;22,29;120,32;0;1,75;0,58;46,82
03/10/2019 02:30;30,64;0,48;6,93;0,74;8;0,26;21,67;122,46;0;1,3;0,43;48,08
03/10/2019 03:30;25,51;0,3;6,86;1,85;9;0,24;21,24;108,08;0;1,37;0,87;48,63
03/10/2019 04:30;30,14;0,39;6,74;1,74;8;0,19;20,99;110,73;0;1,49;0,87;49,21
03/10/2019 05:30;24,4;1,36;18,02;2,91;8;0,3;20,8;114,78;0;1,82;6,89;50,18
03/10/2019 06:30;26,54;6,98;38,57;3,61;12;0,44;21,35;113,73;0;2,39;115,96;49,36
03/10/2019 07:30;19,07;10,78;54,57;2,94;9;0,4;23;118,33;0;2,98;347,92;45,52
03/10/2019 08:30;44,85;7,42;40,93;1,62;8;0,34;24,62;120,04;0;2,62;647,64;41,6
03/10/2019 09:30;35,67;5,16;33,28;1,25;6;0,4;26,45;105,97;0;2,35;867,71;37,59
03/10/2019 10:30;19,63;6,42;36,97;0,77;;0,27;28,36;117,9;0;2,4;990,39;33,9
03/10/2019 11:30;40,11;2,67;52,42;0,41;5;0,36;30,01;98,76;0;2,05;1033,39;31,09
03/10/2019 12:30;34,6;4,67;65,23;0,63;5;0,29;31,03;118,9;0;1,77;981,4;29,07
03/10/2019 13:30;41,82;4,57;72,15;0,56;7;0,34;31,45;94,75;0;1,66;748,92;28,29
03/10/2019 14:30;36,8;4,66;67,7;0,57;7;0,36;31,49;33,31;0;1,33;568,22;28,04
03/10/2019 15:30;45,1;8,65;71,03;2,21;13;0,43;31,2;114,57;0;2,25;286,07;28,27
03/10/2019 16:30;54,65;9,96;70,66;3,37;9;0,46;29,82;120,34;0;3,27;121,14;31,99
03/10/2019 17:30;61,44;13,98;71,75;2,7;10;0,43;28,24;128,48;0;2,92;20,82;34,43
03/10/2019 18:30;57,34;12,85;31,67;2;9;0,4;26,52;130,04;0;3,15;0,74;39,57
03/10/2019 19:30;55,47;9,43;41,74;1,54;10;0,43;25,31;131,92;0;2,89;0,97;42,49
03/10/2019 20:30;56,29;4,5;33,43;0,92;10;0,33;24,67;132,46;0;3,02;1,28;43,29
03/10/2019 21:30;44,11;3,38;25,63;0,74;9;0,36;24,16;130,72;0;2,44;0,73;43,44
03/10/2019 22:30;26,83;4,23;15,79;0,58;9;0,45;23,62;128,03;0;1,79;0,46;43,78
03/10/2019 23:30;34,8;5,03;12,69;0,44;15;0,38;23,14;122,35;0;1,42;0,47;44,85
04/10/2019 00:30;34,76;0,87;6,55;0,13;12;0,29;22,82;128,88;0;1,55;0,69;45,28
04/10/2019 01:30;28,76;0,85;6,72;0,14;10;0,23;22,64;116,12;0;2,87;1,26;46,28
04/10/2019 02:30;27,93;0,58;6,26;0,12;10;0,25;21,94;123,16;0;3,13;1,5;49,89
04/10/2019 03:30;24,85;0,27;5,91;;8;0,23;20,91;121,04;0;3,2;1,65;60,22
04/10/2019 04:30;14,27;0,24;5,74;;7;0,21;20,51;116,46;0;3,34;2,1;64,88
04/10/2019 05:30;21,39;1,81;13,94;;5;0,3;20,31;117,49;0;2,81;8,35;66,16
04/10/2019 06:30;28,3;5,64;33,72;;6;0,34;20,95;116,4;0;3,04;115,2;64,41
04/10/2019 07:30;21,81;8,41;48,9;;6;0,38;22,58;120,52;0;3,82;298,22;58,63
04/10/2019 08:30;30,54;6,78;35,63;;4;0,35;23,54;119,87;0;3,3;340,69;54,46
04/10/2019 09:30;26,87;4,85;27,18;;5;0,33;25,11;116,81;0;3,54;628,56;47,74
04/10/2019 10:30;13,78;3,94;30,64;;6;0,23;27,17;121,35;0;3,89;939,23;40,41
04/10/2019 11:30;36,52;3,43;40,41;;6;0,33;28,64;119,98;0;2,95;862,58;36,57
04/10/2019 12:30;30,98;3,08;45,98;;5;0,31;29,48;113,88;0;2,45;942,01;34,02
04/10/2019 13:30;26,7;2,98;48,28;;4;0,23;30,01;97,68;0;2,39;786,75;31,19
04/10/2019 14:30;30,26;3,21;43,86;;8;0,22;30,15;124,41;0;2,29;640,51;30,11
04/10/2019 15:30;15,14;3,18;48,84;;5;0,18;30,14;109,06;0;1,75;541,7;29,09
04/10/2019 16:30;8,38;6,28;55,79;;;0,26;29,36;121,21;0;2,48;238,68;29,93
04/10/2019 17:30;12,36;12,45;57,24;;5;0,35;28,46;133,89;0;2,46;21,53;31,36
04/10/2019 18:30;34,09;19,63;25,08;;14;0,48;27,37;131,6;0;2,08;0,28;34,91
04/10/2019 19:30;52,59;10,79;38,54;;11;0,36;26,46;127,81;0;2,74;0,78;36,98
04/10/2019 20:30;47,83;4,79;28,36;;9;0,32;25,01;124;0;3,01;0,85;47,24
04/10/2019 21:30;50,96;3,89;19,76;;7;0,34;23,69;117,85;0;3;1,4;55,51
04/10/2019 22:30;38,08;1,59;15,96;;7;0,31;22,73;128,26;0;3,19;1,75;60,08
04/10/2019 23:30;42,46;2;12,23;;6;0,32;22,01;125,73;0;2,51;1,5;63,76
05/10/2019 00:30;28,58;0,47;5,75;;4;0,25;21,34;116,04;0;2,93;1,87;66,77
05/10/2019 01:30;35,76;0,51;5,67;;8;0,24;20,89;119,9;0;3,22;1,98;68,42
05/10/2019 02:30;31,01;0,47;5,98;;6;0,28;20,57;121,06;0;2,92;2,3;68,81
05/10/2019 03:30;16,69;0,15;6,4;;4;0,28;20,67;119,23;0;3,06;2,81;68,25
05/10/2019 04:30;14,3;0,3;6,07;;;0,26;20,5;120,24;0;2,68;1,99;69,22
05/10/2019 05:30;7,89;1,18;15,63;;;0,34;20,47;122,22;0;2,24;7,76;70,52
05/10/2019 06:30;13,91;3,4;35,49;;5;0,4;21,34;119,51;0;2,56;124,66;68,86
05/10/2019 07:30;22,47;5,11;50,07;;5;0,38;23,08;118,16;0;2,86;275,83;62,93
05/10/2019 08:30;15,25;2,71;37,52;;6;0,3;24,74;117,37;0;2,74;522,41;55,88
05/10/2019 09:30;20,83;3,1;27,92;;5;0,31;25,65;123,33;0;2,95;590,74;51,63
05/10/2019 10:30;11,7;2,79;31,36;;6;0,31;27,29;129,57;0;2,75;712,81;45,57
05/10/2019 11:30;12,04;1,84;43,32;;5;0,32;28,88;120,22;0;2,78;739,07;38,65
05/10/2019 12:30;28,21;1,46;50,17;;6;0,25;30,5;127;0;1,88;1004,53;32,99
05/10/2019 13:30;14,73;2,17;54,73;;5;0,28;31,37;33,43;0;1,59;733,75;29,75
05/10/2019 14:30;18,17;2,32;49,09;;6;0,29;31,52;144,4;0;2,46;801,9;30,06
05/10/2019 15:30;28,05;3,13;49,76;;7;0,29;30,25;125,46;0;2,43;157,09;33,03
05/10/2019 16:30;27,97;7,42;48,98;;6;0,32;29,11;119,21;0;2,48;97,95;37,25
05/10/2019 17:30;27,16;4,47;60,64;;9;0,37;28,21;123,43;0;2,51;27,55;40,27
05/10/2019 18:30;42,61;9,95;26,77;;10;0,36;26,93;119,48;0;2,41;0,87;43,86
05/10/2019 19:30;45,51;6,46;36,02;;11;0,36;25,92;116,42;0;2,26;0,78;45,73
05/10/2019 20:30;45,89;5,53;27,12;;15;0,37;25,27;111,6;0;2,14;0,97;45,71
05/10/2019 21:30;25,81;4,59;21,18;;15;0,36;24,66;117,83;0;2,02;1;46,31
05/10/2019 22:30;30,59;2,56;17,79;;13;0,34;24,2;118,69;0;2,22;1,25;47,43
05/10/2019 23:30;30,88;1,8;15,57;;13;0,33;23,55;118,45;0;2,45;1,32;51,5
06/10/2019 00:30;32,56;0,51;6,56;;11;0,26;22,96;117,22;0;2,06;1,37;55,45
06/10/2019 01:30;31,03;0,33;6,64;;8;0,28;22,39;114,97;0;2,41;1,74;58,69
06/10/2019 02:30;44,28;0,68;6,07;;5;0,3;21,92;125,2;0;2,11;1,6;60,61
06/10/2019 03:30;33,43;0,39;6,12;;10;0,27;21,41;121,48;0;2,01;1,6;62,36
06/10/2019 04:30;26,05;0,37;5,95;;7;0,25;21,09;124,58;0;1,62;1,5;63,98
06/10/2019 05:30;24,66;0,91;15,61;;6;0,29;20,82;111,09;0;2,24;13,16;65,96
06/10/2019 06:30;23,37;2,31;36,84;0,09;10;0,29;21,67;115,96;0;2,84;145,92;64,99
06/10/2019 07:30;22,23;2,69;50,62;0,08;8;0,33;23,44;115,18;0;3,04;351,25;60,26
06/10/2019 08:30;27,79;1,44;36,67;;8;0,3;25,25;117,01;0;2,73;640,55;54,63
06/10/2019 09:30;24,92;1,81;27,62;;;0,26;27,07;120,2;0;2,48;852,17;48,79
06/10/2019 10:30;16,87;1,38;31,81;;7;0,27;29,3;108,64;0;1,85;976,45;41,75
06/10/2019 11:30;25,32;1,12;44,31;0,06;7;0,28;30,64;116,48;0;1,75;1030,79;37,1
06/10/2019 12:30;27,25;1,69;53,26;;8;0,3;31,58;115,79;0;1,88;667,21;36,11
06/10/2019 13:30;23,17;6,11;39,75;;9;0,39;27,77;144,37;0,6;2,39;350,27;56,63
06/10/2019 14:30;50,39;4,52;34,54;;7;0,34;29,94;130,48;0;2,96;808,04;44,33
06/10/2019 15:30;25,7;4,04;46,92;;4;0,28;29,73;121,32;0;3,23;452,34;42,65
06/10/2019 16:30;31,61;2,43;54,09;;9;0,35;28,84;126,38;0;3,18;149,22;44,79
06/10/2019 17:30;23,55;3,8;67,47;;10;0,36;27,62;129,87;0;3,18;31,37;48,22
06/10/2019 18:30;37,8;5,63;32,5;;12;0,38;26,53;125,45;0;2,71;1,46;49,98
06/10/2019 19:30;51,68;4,89;37,81;;6;0,35;25,82;123,12;0;2,49;1,46;51,43
06/10/2019 20:30;33,9;4,02;27,38;;6;0,37;25,25;123,09;0;2,31;1,46;52,23
06/10/2019 21:30;35,92;3,82;18,52;;7;0,32;24,84;135,79;0;1,76;1,29;52,25
06/10/2019 22:30;24,94;1,94;13,47;;12;0,34;24,56;132,6;0;1,75;1,47;52,81
06/10/2019 23:30;18,15;2;10,65;;9;0,3;24,2;115,78;0;1,72;1,29;53,44
07/10/2019 00:30;26,34;0,57;5,1;;9;0,28;23,63;121,95;0;1,45;1,22;54,91
07/10/2019 01:30;14,8;0,49;5,22;;8;0,32;23,32;122,25;0;1,56;1,22;55,16
07/10/2019 02:30;25,68;0,86;4,86;;6;0,31;23,01;117,2;0;1,79;1,38;55,39
07/10/2019 03:30;15,81;0,22;5,39;0,05;3;0,24;22,65;115,2;0;1,89;1,55;56,83
07/10/2019 04:30;23,9;0,28;5,03;;3;0,17;22,18;118,37;0;2,11;1,64;59,37
07/10/2019 05:30;15,46;1,27;11,54;0,16;5;0,29;21,76;125,92;0;2,26;8,66;62,55
07/10/2019 06:30;16,8;5,28;24,65;0,19;7;0,48;22,19;111,75;0;2,76;121,96;64,39
07/10/2019 07:30;20,09;7,8;35,33;0,25;6;0,53;23,73;114,26;0;3,48;357,42;61,92
07/10/2019 08:30;27,52;4,09;28,92;0,06;6;0,36;25,74;120,22;0;3,15;644,22;55,1
07/10/2019 09:30;31,09;4,21;22,22;0,09;4;0,35;27,31;128,59;0;3,15;853,68;49,6
07/10/2019 10:30;35,08;2,91;26,11;0,07;5;0,42;28,55;126,98;0;3,19;972,62;46,28
07/10/2019 11:30;29,44;1,49;34,52;;5;0,35;29,5;115,98;0;3,08;959,07;43,98
07/10/2019 12:30;36,5;2,18;39,98;0,05;7;0,37;29,96;115,35;0;2,93;938,15;41,88
07/10/2019 13:30;35,12;4,11;46,2;0,11;8;0,38;31,35;115;0;2,54;896,26;37,6
07/10/2019 14:30;37,05;3,05;45,73;0,06;9;0,31;31,72;121,18;0;1,82;741,2;35,46
07/10/2019 15:30;22,82;3,64;52,21;0,05;17;0,38;31,63;125,86;0;2,11;460,02;35,52
07/10/2019 16:30;30,2;8,79;55,32;0,25;7;0,38;30,94;121,89;0;2,64;201,12;36,68
07/10/2019 17:30;32,81;9,41;60,39;0,2;8;0,39;29,73;122,83;0;2,85;25,78;38,85
07/10/2019 18:30;50,61;13,86;26,44;0,27;15;0,49;28,53;126,23;0;2,24;0,7;43,09
07/10/2019 19:30;45,45;13,09;34,27;0,18;12;0,52;27,48;119,32;0;2,08;0,88;45,23
07/10/2019 20:30;53,06;9,69;24,06;0,12;9;0,52;26,86;122,38;0;2,21;1,12;45,53
07/10/2019 21:30;42,7;6,59;18,4;0,13;9;0,49;26,12;117,07;0;2,2;1,39;47,64
07/10/2019 22:30;70,81;2,84;15,38;0,12;6;0,38;25,57;114,26;0;1,89;1,29;48,23
07/10/2019 23:30;49,75;2,15;13,43;0,18;5;0,35;25,13;114,98;0;1,63;1,37;48,05
08/10/2019 00:30;117,01;0,63;5,76;0,22;3;0,23;24,81;112,57;0;1,58;1,56;48,92
08/10/2019 01:30;;0,56;6;0,23;9;0,27;24,51;108,7;0;1,57;1,41;49,02
08/10/2019 02:30;92,81;0,35;6,41;0,26;7;0,28;24,25;115,49;0;1,94;1,64;49,51
08/10/2019 03:30;47,26;0,34;6,52;0,29;7;0,23;24,01;120,86;0;2,09;1,68;49,59
08/10/2019 04:30;27,47;0,42;6,27;0,33;;0,24;23,45;123,46;0;2,39;1,77;51,76
08/10/2019 05:30;29,54;1,08;15,66;0,7;4;0,34;22,84;118,56;0;2,31;12,95;55,02
08/10/2019 06:30;27,46;4,91;33,3;1,08;4;;23,44;117,62;0;2,88;139,27;56,04
08/10/2019 07:30;32,88;8,81;43,84;2,02;10;;24,05;115,94;0;3,18;279,68;57,25
08/10/2019 08:30;39,78;14,55;32,13;1,87;10;0,41;25,77;119,84;0;3,47;603,43;53,35
08/10/2019 09:30;45,07;8,29;25,29;1,55;12;0,41;27,18;120,9;0;3,03;816,57;49,27
08/10/2019 10:30;69,96;7,52;27,74;1,41;17;0,47;28,75;123,06;0;2,99;948,25;44,97
08/10/2019 11:30;100,42;5,28;39,91;1,5;12;0,39;30,46;121,84;0;2,45;1009,64;40,6
08/10/2019 12:30;79,12;4,16;46,79;1,51;14;0,38;31,55;128,86;0;2,65;897,21;37,13
08/10/2019 13:30;;2,26;52,14;1,43;11;0,33;32,54;112,17;0;2,09;881,32;33,2
08/10/2019 14:30;;4,1;50,02;1,78;9;0,39;33,06;120,8;0;2,12;736,68;31,94
08/10/2019 15:30;;12,96;49,45;1,51;15;0,43;32,4;123,26;0;1,95;331,95;33,87
08/10/2019 16:30;;10,34;57,19;1,61;11;0,38;31,22;117,45;0;2,29;90,19;36,51
08/10/2019 17:30;;14,31;66,42;1,61;9;0,49;30,19;123,13;0;2,67;11,37;40,93
08/10/2019 18:30;;21,75;26,17;1,7;12;0,62;28,77;159,67;0;1,9;2,5;47,93
08/10/2019 19:30;;17,29;23,31;1,37;10;0,41;26,72;139,71;0;2,21;2,04;59,22
08/10/2019 20:30;;9;21,36;0,91;11;0,3;26,19;145,55;0;2,33;2,63;58,8
08/10/2019 21:30;;5,83;15,99;0,73;9;0,29;25,66;148,35;0;1,97;2,48;60,48
08/10/2019 22:30;;5,22;9,6;0,45;7;0,33;25,36;150,82;0;1,28;2,77;61,65
08/10/2019 23:30;;4,24;10,4;0,46;9;0,3;25,43;138,98;0;1,84;2,06;57,77
09/10/2019 00:30;;0,51;5,62;0,26;9;0,29;25,31;115,1;0;1,94;1,34;54,29
09/10/2019 01:30;;0,45;5,95;0,27;7;0,29;24,81;124,43;0;1,59;1,41;55,25
09/10/2019 02:30;;0,7;5,29;0,29;9;0,31;24,39;116,5;0;1,47;1,29;58,05
09/10/2019 03:30;;1,15;4,44;0,25;9;0,29;23,77;116,17;0;2,33;2,06;62,63
09/10/2019 04:30;;0,51;4,36;0,27;7;0,36;22,78;121,56;0;2,1;2,01;68,49
09/10/2019 05:30;;1,65;11,1;0,68;11;0,33;22,54;117,68;0;2,03;13,55;69,52
09/10/2019 06:30;;6,08;22,59;1,24;17;0,41;23,5;113,26;0;2,51;156,75;66,91
09/10/2019 07:30;;7,77;34,69;2,2;3;0,46;24,61;119,72;0;2,81;245,29;63,54
09/10/2019 08:30;;6,45;26,86;1,83;;0,45;26,05;123,3;0;2,5;385,77;57,84
09/10/2019 09:30;;6,57;21,24;1,76;;0,49;26,91;99,87;0;1,84;320,71;54,07
09/10/2019 10:30;29,45;2,5;29,1;1,42;9;0,42;28,83;121,11;0;2,15;613,56;45,83
09/10/2019 11:30;27,37;2,35;42,17;1,57;12;0,41;30,7;125,25;0;2,42;1044,82;40,42
09/10/2019 12:30;40,16;3,29;49,43;1,24;8;0,42;31,15;117,73;0;2,49;726,82;38,83
09/10/2019 13:30;48,36;5,16;50,25;1,2;;0,48;30,9;115,88;0;2;321,27;38,98
09/10/2019 14:30;58;5,87;42,67;1,31;6;0,42;30,58;126,55;0;2,74;416,91;40
09/10/2019 15:30;47,04;6,28;49,23;1,08;6;0,43;30,62;129,44;0;2,56;458,73;39,57
09/10/2019 16:30;39,58;10,87;55,69;1,17;8;0,48;30,17;131,06;0;2,97;212,95;40,34
09/10/2019 17:30;50,35;10,63;61,35;1,23;13;0,63;28,8;133,87;0;3,18;20,05;43,75
09/10/2019 18:30;55,78;11,4;28,57;1,33;10;0,55;27,7;126,28;0;2,41;1,28;45,96
09/10/2019 19:30;49,76;8,34;35,72;1,35;11;0,5;27,06;120,73;0;1,81;1,11;47,66
09/10/2019 20:30;60,9;5,28;26,67;1,06;11;0,46;26,72;125,22;0;2,12;1,44;47,56
09/10/2019 21:30;31;5,79;13,95;0,7;10;0,48;25,68;152,85;0;2,23;2,64;57,07
09/10/2019 22:30;29,66;2,37;11,64;0,37;9;0,46;24,63;137,1;0;1,86;2,38;63,97
09/10/2019 23:30;34,51;1,58;11,5;0,27;8;0,39;24,17;134,31;0;2,29;3,29;65,3
10/10/2019 00:30;30,83;0,35;5,13;;7;0,26;23,5;135,58;0;1,68;1,89;67,97
10/10/2019 01:30;24,22;0,24;5,38;;5;0,31;22,76;147,94;0;1,65;1,89;70,24
10/10/2019 02:30;32,7;0,55;5,15;;3;0,34;22,55;150,5;0;2,09;3,48;70,37
10/10/2019 03:30;22,98;0,58;5,04;;2;0,37;22,55;151,04;0;2,13;4,14;70,27
10/10/2019 04:30;12,57;0,58;4,82;;2;0,32;22,53;150,12;0;1,89;4,32;70,28
10/10/2019 05:30;6,48;2,13;11,51;;4;0,24;22,53;133,46;0;2,45;16,2;70,27
10/10/2019 06:30;13,72;5,07;26;;8;0,39;22,89;120,87;0;2,67;101,89;70,04
10/10/2019 07:30;25,84;8,26;37,73;;7;0,51;24,24;121,43;0;3,28;303,94;66,15
10/10/2019 08:30;32,77;5,4;28,83;;3;0,42;24,61;119,2;0;3,57;305,32;63,68
10/10/2019 09:30;17,84;3,53;21,33;;;0,39;24,99;105,17;0;2,23;180,19;61,92
10/10/2019 10:30;35,54;5,72;23,71;;8;0,38;25,35;128,82;0;2,25;182,94;60,21
10/10/2019 11:30;27,65;6,15;29,75;;6;0,48;26,75;130,25;0;2,75;636,53;56,06
10/10/2019 12:30;44,41;5,85;34,24;;5;0,41;28,73;138,23;0;2,69;867,49;50,26
10/10/2019 13:30;40,21;6,33;35,97;;3;0,39;29,76;142,77;0;3,12;725,38;45,98
10/10/2019 14:30;38,44;3,16;34,08;;;0,41;28,87;125,54;0;3,25;341,25;48,22
10/10/2019 15:30;28,71;4,02;36,35;;4;0,41;28,35;120,93;0;3,49;373,23;48,4
10/10/2019 16:30;30,76;7,62;40,52;;8;0,43;27,57;129,21;0;3,01;121,19;50,37
10/10/2019 17:30;42,2;9,12;46,75;;9;0,42;26,57;122,37;0;2,6;11,35;53,13
10/10/2019 18:30;46,9;14,38;21,81;;6;0,57;26,06;140,81;0;2,42;3,21;53,24
10/10/2019 19:30;52,28;10,7;27,49;;8;0,5;25,45;140,24;0;2,05;3,31;56,76
10/10/2019 20:30;41,51;4,24;24,82;;11;0,31;25,2;129,81;0;1,82;2,98;55,4
10/10/2019 21:30;38,42;4,56;17,23;;7;0,37;24,74;140,24;0;1,57;1,64;55,56
